content_id,creator_id,content_type,genre,created_at,duration,tags,is_template,is_recreation
CT003010,C0438,image,Fantasy,2026-02-25 07:25:05,22.6,"experimental,animation,creative",False,False
CT003011,C0131,mini,Documentary,2025-06-18 04:39:29,14.9,"visual,animation",False,False
CT003012,C0013,cine,Sci-Fi,2025-07-19 21:12:42,134.2,"experimental,trending,animation",True,False
CT003013,C0339,mini,Mystery,2025-09-09 14:16:58,17.3,creative,False,False
CT003014,C0491,mini,Horror,2026-03-27 22:11:30,15.4,"visual,viral,story",False,False
CT003015,C0061,mini,Sci-Fi,2025-06-28 00:31:41,15.1,"trending,viral,experimental",False,False
CT003016,C0049,image,Fantasy,2026-01-26 20:58:11,28.3,creative,True,False
CT003017,C0195,cine,Documentary,2026-01-27 11:16:25,45.5,"creative,ai,story",False,False
CT003018,C0304,video,Animation,2025-10-23 18:46:19,297.7,"visual,viral,trending",False,False
CT003019,C0230,image,Horror,2025-07-18 16:11:09,191.5,"trending,viral,ai",False,False
CT003020,C0232,video,Mystery,2026-04-22 03:49:36,66.5,"animation,story",False,False
CT003021,C0231,mini,Documentary,2025-12-07 08:24:48,16.1,"character,creative,cinematic",False,False
CT003022,C0493,cine,Sci-Fi,2026-02-28 15:45:36,78.7,"ai,character",False,False
CT003023,C0135,cine,Romance,2026-05-17 22:05:07,45.4,viral,False,False
CT003024,C0050,cine,Action,2025-06-06 17:31:40,40.9,animation,True,False
CT003025,C0263,video,Action,2026-05-19 05:04:58,54.4,visual,False,False
CT003026,C0233,cine,Romance,2025-07-10 13:19:42,210.6,"trending,cinematic",False,False
CT003027,C0140,mini,Comedy,2026-02-12 08:33:44,21.3,creative,False,False
CT003028,C0479,image,Comedy,2025-07-12 04:03:44,109.8,"visual,experimental",False,False
CT003029,C0084,mini,Sci-Fi,2025-06-15 00:52:04,26.9,"story,animation,trending",False,False
CT003030,C0068,mini,Horror,2025-12-06 11:19:34,4.1,"creative,visual",False,False
CT003031,C0069,cine,Romance,2026-01-31 17:36:44,87.2,"experimental,cinematic",True,False
CT003032,C0466,mini,Mystery,2025-10-20 16:13:51,10.1,"ai,character",False,False
CT003033,C0442,image,Sci-Fi,2025-09-24 05:06:42,21.2,"experimental,ai,animation",True,False
CT003034,C0474,mini,Horror,2025-08-22 11:12:24,28.9,"animation,viral",False,False
CT003035,C0068,video,Action,2026-02-15 04:38:26,18.8,creative,False,False
CT003036,C0012,mini,Horror,2025-11-30 10:23:36,19.5,experimental,False,False
CT003037,C0198,mini,Fantasy,2026-07-20 05:39:05,26.2,"character,cinematic",False,False
CT003038,C0236,mini,Action,2025-12-16 07:57:43,8.9,animation,False,True
CT003039,C0125,image,Sci-Fi,2026-03-01 02:00:57,83.4,"character,viral",True,False
CT003040,C0308,mini,Animation,2026-08-11 12:06:02,24.1,story,False,False
CT003041,C0309,mini,Comedy,2026-08-03 21:45:33,14.5,creative,False,False
CT003042,C0332,mini,Action,2026-01-14 07:51:42,9.1,"cinematic,trending",True,False
CT003043,C0175,mini,Sci-Fi,2025-09-04 03:03:06,15.8,experimental,False,False
CT003044,C0017,video,Action,2025-11-28 07:05:57,137.3,visual,False,False
CT003045,C0142,cine,Sci-Fi,2025-10-01 08:31:28,52.4,"trending,experimental",False,False
CT003046,C0089,cine,Comedy,2026-01-09 01:00:36,32.2,"viral,cinematic,story",False,False
CT003047,C0479,mini,Animation,2025-08-07 19:48:42,13.8,"ai,creative",False,True
CT003048,C0420,cine,Comedy,2025-12-01 15:44:35,65.5,"story,animation",False,False
CT003049,C0496,image,Horror,2025-07-06 17:16:11,37.0,"animation,character,viral",False,False
CT003050,C0377,mini,Horror,2026-08-18 23:09:55,23.5,creative,False,False
CT003051,C0068,video,Comedy,2025-06-05 18:55:18,54.5,"story,viral",False,False
CT003052,C0227,mini,Romance,2026-07-11 07:14:46,8.4,"viral,animation",False,False
CT003053,C0347,mini,Drama,2026-07-29 03:18:45,6.7,"animation,experimental,trending",False,True
CT003054,C0034,image,Romance,2026-08-12 16:25:28,124.6,character,False,False
CT003055,C0442,cine,Animation,2025-12-23 23:45:45,122.8,character,False,False
CT003056,C0423,cine,Animation,2026-05-19 13:49:11,158.1,"experimental,story",False,False
CT003057,C0486,video,Comedy,2026-08-03 02:51:00,45.5,viral,False,False
CT003058,C0150,image,Action,2026-06-18 02:55:53,32.7,"story,ai,viral",False,False
CT003059,C0150,video,Animation,2026-06-29 23:38:16,51.5,experimental,False,False
CT003060,C0311,image,Romance,2026-01-10 08:17:04,38.8,"viral,story",True,False
CT003061,C0391,cine,Animation,2026-05-06 05:22:01,21.8,experimental,False,False
CT003062,C0133,cine,Horror,2025-09-05 04:54:23,45.6,"trending,story,experimental",False,False
CT003063,C0164,mini,Fantasy,2026-07-24 12:52:58,9.5,character,True,False
CT003064,C0175,mini,Romance,2026-01-03 08:23:52,13.0,"character,visual",True,False
CT003065,C0307,image,Mystery,2025-09-29 09:19:27,51.1,"trending,ai",False,False
CT003066,C0052,mini,Horror,2025-10-14 07:44:12,27.4,experimental,False,False
CT003067,C0257,video,Romance,2026-06-26 12:11:09,54.8,"cinematic,character",False,True
CT003068,C0120,mini,Action,2025-08-27 10:01:22,19.1,"viral,cinematic",False,False
CT003069,C0354,mini,Documentary,2026-04-07 01:41:58,7.8,"viral,animation",False,True
CT003070,C0374,mini,Horror,2025-10-05 01:31:36,10.2,"visual,creative",False,False
CT003071,C0454,mini,Drama,2026-03-01 09:22:46,11.1,"creative,cinematic",False,False
CT003072,C0183,mini,Action,2026-01-31 13:10:59,28.5,cinematic,True,False
CT003073,C0058,mini,Action,2026-03-10 02:40:25,20.1,"visual,creative",False,False
CT003074,C0114,image,Action,2025-09-12 09:10:35,47.1,"visual,animation,character",True,False
CT003075,C0112,mini,Action,2026-07-19 04:59:26,16.3,"story,creative",False,True
CT003076,C0002,mini,Mystery,2026-07-09 15:27:45,7.7,"animation,trending,character",False,False
CT003077,C0293,mini,Comedy,2026-07-29 14:04:06,6.1,ai,False,True
CT003078,C0325,mini,Drama,2026-01-13 16:33:29,11.8,"story,ai,visual",True,True
CT003079,C0176,video,Documentary,2025-08-20 16:41:19,21.6,"animation,cinematic,story",True,False
CT003080,C0145,video,Sci-Fi,2026-02-08 20:22:43,56.1,trending,False,False
CT003081,C0270,mini,Documentary,2025-07-07 19:53:40,12.4,"creative,story",False,True
CT003082,C0077,mini,Comedy,2026-04-18 21:26:40,10.7,"creative,cinematic",False,True
CT003083,C0393,mini,Action,2025-10-03 07:47:55,7.4,"story,cinematic",True,False
CT003084,C0115,image,Documentary,2025-08-30 06:20:49,53.9,experimental,False,False
CT003085,C0350,mini,Documentary,2026-06-05 10:37:18,14.7,"story,visual,character",False,False
CT003086,C0333,image,Action,2026-03-28 14:03:50,45.4,"experimental,viral",False,True
CT003087,C0381,mini,Comedy,2025-07-15 06:14:41,13.1,creative,False,False
CT003088,C0268,image,Drama,2026-07-04 03:48:40,64.3,visual,False,False
CT003089,C0081,mini,Animation,2026-03-29 18:18:37,28.9,"character,viral,story",False,False
CT003090,C0025,mini,Action,2025-10-02 00:46:40,23.7,"creative,viral,experimental",False,False
CT003091,C0017,mini,Comedy,2025-11-30 00:58:51,12.9,"creative,animation",False,False
CT003092,C0071,image,Romance,2025-12-26 19:10:36,27.7,animation,False,False
CT003093,C0436,image,Mystery,2026-07-22 00:30:23,119.7,"story,trending,experimental",True,True
CT003094,C0058,cine,Fantasy,2026-02-08 13:54:04,73.5,"viral,ai,creative",False,False
CT003095,C0226,mini,Romance,2026-06-09 22:17:35,8.2,"visual,animation",False,False
CT003096,C0239,cine,Romance,2025-06-15 12:01:55,37.2,creative,False,False
CT003097,C0316,mini,Documentary,2026-01-18 13:18:07,9.1,"viral,visual,creative",False,True
CT003098,C0062,cine,Comedy,2025-07-09 19:42:14,24.9,"character,experimental,trending",False,True
CT003099,C0040,image,Sci-Fi,2025-11-21 14:01:08,53.8,"cinematic,story",False,True
CT003100,C0423,mini,Horror,2026-02-07 01:31:45,16.1,"experimental,visual,viral",False,False
CT003101,C0354,image,Drama,2026-06-16 13:59:02,82.7,"character,experimental",False,False
CT003102,C0302,video,Documentary,2025-10-05 13:14:19,181.9,"visual,viral,animation",False,False
CT003103,C0050,video,Animation,2025-09-20 10:07:32,69.7,"animation,experimental,story",False,False
CT003104,C0353,mini,Drama,2026-06-24 04:53:13,19.4,"viral,animation",False,True
CT003105,C0394,video,Drama,2026-02-03 18:28:07,34.0,"ai,visual,experimental",False,False
CT003106,C0421,mini,Fantasy,2026-04-28 09:28:15,10.7,"visual,character,creative",False,False
CT003107,C0031,mini,Fantasy,2026-07-30 20:07:49,6.4,"visual,experimental,trending",False,False
CT003108,C0275,cine,Romance,2025-06-22 11:24:08,31.8,"ai,experimental,character",False,False
CT003109,C0046,mini,Action,2026-03-03 06:52:50,14.5,animation,False,True
CT003110,C0167,mini,Animation,2025-07-05 09:07:10,5.5,cinematic,False,False
CT003111,C0172,video,Sci-Fi,2026-07-30 02:51:47,343.0,animation,False,False
CT003112,C0070,mini,Sci-Fi,2025-12-18 20:30:13,14.4,"experimental,trending",True,False
CT003113,C0105,cine,Romance,2025-12-19 13:20:59,45.6,"cinematic,creative,trending",True,False
CT003114,C0460,image,Fantasy,2025-08-26 17:46:38,51.9,creative,False,False
CT003115,C0491,mini,Documentary,2026-03-14 23:01:35,26.1,viral,False,True
CT003116,C0258,video,Horror,2026-02-03 09:17:02,33.1,character,False,False
CT003117,C0226,video,Romance,2026-08-03 19:41:31,24.8,"animation,trending",False,False
CT003118,C0481,mini,Animation,2025-06-02 14:55:36,19.8,visual,True,False
CT003119,C0232,cine,Romance,2026-05-03 04:45:54,93.5,experimental,False,False
CT003120,C0217,mini,Fantasy,2026-08-11 04:14:43,17.6,ai,False,False
CT003121,C0024,video,Comedy,2026-07-18 22:51:10,36.5,"experimental,viral,visual",False,False
CT003122,C0072,mini,Drama,2026-03-12 22:38:18,5.6,"trending,experimental",False,False
CT003123,C0246,mini,Sci-Fi,2026-06-15 09:51:54,17.2,"story,trending,cinematic",False,False
CT003124,C0161,image,Romance,2025-06-20 00:47:39,168.4,"viral,ai",False,False
CT003125,C0036,image,Fantasy,2025-07-06 11:28:16,30.2,"character,cinematic",False,False
CT003126,C0365,image,Sci-Fi,2026-04-15 07:25:54,34.9,"cinematic,ai",False,False
CT003127,C0309,mini,Documentary,2025-09-26 20:40:07,7.2,visual,False,False
CT003128,C0032,image,Sci-Fi,2026-04-20 12:54:48,96.8,"story,viral",False,False
CT003129,C0490,image,Fantasy,2026-05-05 02:47:11,113.2,"trending,experimental,character",True,False
CT003130,C0126,cine,Horror,2026-04-01 14:39:27,60.8,animation,False,False
CT003131,C0165,image,Documentary,2026-07-11 20:36:09,23.8,visual,False,False
CT003132,C0080,mini,Comedy,2025-09-07 21:22:02,14.2,viral,False,False
CT003133,C0405,mini,Drama,2026-06-01 20:28:32,20.7,"experimental,creative",False,False
CT003134,C0477,mini,Animation,2026-06-01 05:46:53,18.4,"experimental,viral,visual",False,False
CT003135,C0479,mini,Mystery,2025-10-21 19:12:38,21.1,"story,viral,experimental",True,False
CT003136,C0048,mini,Comedy,2025-09-01 09:18:59,57.8,"cinematic,viral,visual",False,False
CT003137,C0484,mini,Sci-Fi,2026-03-11 04:42:43,9.6,trending,False,False
CT003138,C0028,mini,Comedy,2026-07-10 22:27:16,30.0,"viral,creative",False,False
CT003139,C0374,cine,Documentary,2026-03-29 14:15:15,125.1,"story,character,viral",False,False
CT003140,C0318,cine,Drama,2025-07-24 22:27:51,17.6,"character,visual",False,False
CT003141,C0433,image,Documentary,2025-12-17 09:57:13,31.2,"visual,story",False,False
CT003142,C0265,mini,Horror,2025-11-28 05:51:54,19.1,"animation,experimental",False,False
CT003143,C0175,mini,Horror,2026-02-23 23:46:12,10.1,story,False,False
CT003144,C0325,mini,Animation,2026-02-22 15:30:06,4.6,"visual,viral",False,False
CT003145,C0292,image,Mystery,2026-08-24 14:44:37,160.7,cinematic,False,False
CT003146,C0092,cine,Animation,2026-06-19 21:17:59,44.5,"animation,viral,story",False,False
CT003147,C0327,mini,Comedy,2026-02-04 09:02:12,9.4,"cinematic,creative,visual",True,False
CT003148,C0338,mini,Drama,2025-08-04 17:39:08,6.5,"creative,visual",False,False
CT003149,C0106,mini,Sci-Fi,2025-08-28 15:04:08,14.9,trending,False,True
CT003150,C0309,mini,Romance,2025-08-18 02:24:17,23.2,trending,False,False
CT003151,C0159,mini,Mystery,2026-01-16 20:55:33,7.8,"character,visual,experimental",False,False
CT003152,C0258,image,Drama,2025-08-10 01:49:48,77.0,"creative,ai",False,False
CT003153,C0178,mini,Comedy,2025-08-20 03:25:15,36.8,"visual,creative",False,False
CT003154,C0325,video,Mystery,2025-08-08 15:28:47,65.3,viral,False,False
CT003155,C0036,mini,Fantasy,2026-04-10 19:44:58,12.2,"ai,character,visual",False,False
CT003156,C0099,mini,Comedy,2025-10-07 12:18:41,11.6,"cinematic,animation",True,False
CT003157,C0229,video,Drama,2026-07-17 06:25:01,16.9,"animation,viral",False,False
CT003158,C0332,mini,Mystery,2026-01-12 05:26:28,12.7,"experimental,trending",False,False
CT003159,C0392,image,Mystery,2026-04-05 04:41:19,48.6,creative,False,False
CT003160,C0097,mini,Documentary,2026-01-27 22:10:36,10.7,ai,False,False
CT003161,C0325,cine,Documentary,2026-07-06 04:48:15,91.8,"visual,creative,experimental",False,False
CT003162,C0491,video,Fantasy,2025-07-29 12:07:08,37.0,"story,cinematic,animation",False,False
CT003163,C0309,mini,Fantasy,2026-04-28 19:50:27,11.4,"character,cinematic",False,False
CT003164,C0029,mini,Documentary,2026-02-19 17:06:10,47.8,"creative,animation,cinematic",False,False
CT003165,C0301,mini,Drama,2025-12-17 11:31:36,6.2,"creative,viral,cinematic",True,False
CT003166,C0189,mini,Sci-Fi,2026-04-15 13:41:50,26.8,"story,trending",False,False
CT003167,C0012,mini,Romance,2026-02-01 10:00:56,21.1,"trending,visual,viral",False,False
CT003168,C0205,image,Mystery,2026-03-13 18:30:15,130.4,"creative,trending,cinematic",True,False
CT003169,C0002,mini,Animation,2026-01-29 20:20:06,9.6,"story,creative",False,False
CT003170,C0060,cine,Horror,2025-07-25 23:55:27,26.5,"character,ai",False,True
CT003171,C0084,image,Sci-Fi,2025-11-26 23:27:09,31.8,"viral,trending",False,False
CT003172,C0113,image,Animation,2026-08-17 13:11:27,26.7,"story,creative",False,False
CT003173,C0450,video,Fantasy,2025-07-13 08:56:10,54.4,story,False,False
CT003174,C0123,image,Sci-Fi,2025-09-13 23:20:26,95.1,"visual,experimental",True,False
CT003175,C0427,mini,Animation,2026-04-17 00:40:13,9.3,"creative,viral,experimental",False,False
CT003176,C0077,mini,Sci-Fi,2025-08-08 06:33:55,13.5,"ai,character,experimental",False,False
CT003177,C0283,image,Fantasy,2025-06-22 12:08:14,20.5,"story,cinematic",False,False
CT003178,C0164,mini,Mystery,2026-05-15 22:17:43,13.1,visual,False,True
CT003179,C0188,mini,Romance,2025-09-02 01:05:53,12.3,"viral,cinematic",False,True
CT003180,C0258,image,Animation,2025-09-09 12:48:32,41.8,"cinematic,creative",False,False
CT003181,C0481,cine,Animation,2025-12-24 23:13:04,64.2,"story,animation,trending",True,False
CT003182,C0347,mini,Documentary,2026-06-21 08:08:44,14.0,story,False,False
CT003183,C0033,cine,Action,2026-08-25 02:39:37,52.4,"trending,story,cinematic",False,True
CT003184,C0460,mini,Animation,2025-09-28 13:43:04,3.9,"visual,character,ai",False,False
CT003185,C0048,mini,Romance,2025-10-18 22:19:45,20.8,"story,visual,character",False,False
CT003186,C0235,video,Sci-Fi,2026-01-22 15:03:16,128.3,"creative,cinematic,character",False,False
CT003187,C0310,mini,Animation,2026-05-29 09:14:58,16.8,"viral,creative,experimental",False,False
CT003188,C0269,cine,Horror,2025-07-02 04:04:58,53.1,"viral,cinematic,visual",False,False
CT003189,C0269,mini,Romance,2025-12-09 06:41:04,8.0,"ai,creative",False,False
CT003190,C0350,mini,Drama,2025-07-18 07:03:54,11.1,"ai,story",False,False
CT003191,C0487,mini,Documentary,2025-09-10 00:42:13,31.0,creative,False,False
CT003192,C0110,mini,Animation,2026-03-14 05:13:40,6.4,"animation,creative",False,False
CT003193,C0402,image,Romance,2025-06-13 02:54:43,45.1,"experimental,character",False,False
CT003194,C0004,mini,Sci-Fi,2026-06-29 05:56:07,6.2,"character,visual",False,False
CT003195,C0464,cine,Horror,2025-07-11 07:58:17,94.6,"viral,experimental,animation",False,False
CT003196,C0199,image,Comedy,2026-06-11 05:03:48,17.5,"viral,cinematic",False,False
CT003197,C0360,mini,Romance,2025-12-08 00:44:31,14.7,experimental,False,False
CT003198,C0128,mini,Fantasy,2026-02-13 01:28:52,22.1,"ai,viral,visual",False,False
CT003199,C0460,mini,Horror,2025-11-30 11:37:11,4.7,"trending,experimental,story",True,False
CT003200,C0263,mini,Mystery,2025-11-15 22:23:16,8.4,"viral,character",False,False
CT003201,C0338,mini,Comedy,2026-03-13 14:50:48,9.1,experimental,False,True
CT003202,C0112,mini,Horror,2025-10-23 10:52:11,28.6,"cinematic,visual",False,False
CT003203,C0260,mini,Horror,2025-06-29 08:55:22,13.8,story,False,False
CT003204,C0380,mini,Documentary,2025-06-06 02:19:05,12.5,trending,True,False
CT003205,C0287,mini,Mystery,2025-10-08 11:21:49,14.1,animation,False,False
CT003206,C0080,cine,Documentary,2025-09-08 23:40:24,77.1,"viral,experimental,cinematic",False,True
CT003207,C0445,mini,Romance,2025-06-11 16:21:10,34.7,"animation,ai,creative",False,False
CT003208,C0125,mini,Horror,2025-07-16 11:54:44,34.0,"character,animation,story",False,False
CT003209,C0053,video,Animation,2026-07-03 14:12:19,63.4,experimental,False,False
CT003210,C0314,image,Fantasy,2026-01-13 07:37:22,48.6,cinematic,False,False
CT003211,C0279,mini,Action,2025-11-29 06:43:27,9.9,visual,False,False
CT003212,C0232,cine,Drama,2026-07-24 12:21:15,78.6,"viral,animation",False,False
CT003213,C0195,video,Horror,2026-02-22 10:25:25,77.0,viral,False,False
CT003214,C0005,image,Action,2025-07-28 23:26:33,48.1,viral,False,False
CT003215,C0327,cine,Horror,2026-04-21 00:20:26,241.1,"animation,viral",False,False
CT003216,C0108,cine,Comedy,2026-04-20 15:04:16,159.5,"experimental,trending,ai",False,False
CT003217,C0300,video,Sci-Fi,2025-10-01 04:39:18,30.8,"visual,character,creative",False,False
CT003218,C0448,mini,Horror,2026-04-02 17:02:42,18.8,"animation,cinematic,viral",False,False
CT003219,C0192,cine,Fantasy,2025-08-01 12:52:53,168.6,"viral,ai",False,False
CT003220,C0284,mini,Documentary,2026-08-26 17:47:09,22.5,visual,False,False
CT003221,C0339,cine,Documentary,2026-02-20 14:29:16,23.0,"character,story",False,False
CT003222,C0289,mini,Action,2025-10-08 06:32:26,5.2,"visual,viral",False,False
CT003223,C0268,image,Comedy,2026-07-17 22:20:56,38.8,"story,cinematic,viral",True,False
CT003224,C0227,mini,Animation,2026-01-17 22:29:22,9.8,ai,False,False
CT003225,C0094,cine,Romance,2026-07-13 00:23:29,30.7,cinematic,False,False
CT003226,C0330,video,Comedy,2025-07-14 01:54:57,40.4,visual,False,False
CT003227,C0316,mini,Horror,2025-10-19 13:22:28,11.1,visual,True,True
CT003228,C0203,mini,Fantasy,2025-12-14 08:47:08,7.2,character,True,True
CT003229,C0012,mini,Sci-Fi,2025-09-30 08:51:24,37.0,"trending,ai",False,False
CT003230,C0006,cine,Drama,2026-01-23 07:49:10,7.0,"ai,visual,animation",False,False
CT003231,C0415,mini,Fantasy,2025-11-09 05:19:45,32.4,"story,animation",False,True
CT003232,C0056,image,Documentary,2026-07-09 05:36:47,56.9,"animation,experimental,story",False,False
CT003233,C0447,cine,Mystery,2025-09-20 19:58:57,126.9,visual,False,False
CT003234,C0030,mini,Drama,2025-08-26 06:55:07,21.1,"trending,animation,experimental",False,False
CT003235,C0039,cine,Drama,2026-08-14 19:38:10,45.1,"viral,creative",True,False
CT003236,C0109,mini,Animation,2026-04-22 07:05:03,17.4,"animation,cinematic",False,False
CT003237,C0132,mini,Drama,2025-06-16 19:23:47,34.6,"ai,character",False,False
CT003238,C0158,video,Animation,2026-06-22 17:21:08,71.2,visual,False,False
CT003239,C0062,mini,Fantasy,2025-08-27 05:52:17,23.0,"animation,viral",True,True
CT003240,C0058,mini,Romance,2026-04-08 17:27:30,18.2,visual,True,True
CT003241,C0387,mini,Fantasy,2025-06-13 21:42:09,12.3,animation,False,False
CT003242,C0459,cine,Animation,2025-09-27 09:32:00,63.4,"trending,ai",True,False
CT003243,C0036,cine,Animation,2026-06-25 09:57:49,86.2,creative,False,False
CT003244,C0301,mini,Horror,2025-06-12 19:31:48,9.7,creative,False,False
CT003245,C0269,mini,Documentary,2026-01-02 00:10:28,10.1,"viral,animation,visual",False,False
CT003246,C0340,image,Action,2025-11-29 15:48:35,47.2,"cinematic,visual,creative",False,False
CT003247,C0189,mini,Comedy,2025-09-12 23:48:05,6.2,"animation,ai",True,False
CT003248,C0116,mini,Romance,2025-07-25 01:10:33,10.7,"animation,story,trending",False,False
CT003249,C0377,video,Horror,2025-11-28 07:11:28,18.3,"trending,character",False,False
CT003250,C0322,image,Action,2025-11-15 02:42:07,62.6,"cinematic,character",False,False
CT003251,C0309,mini,Action,2025-07-19 08:59:01,6.9,cinematic,False,False
CT003252,C0075,mini,Animation,2026-04-22 18:26:00,12.7,trending,False,False
CT003253,C0265,mini,Sci-Fi,2025-07-20 02:20:05,21.5,viral,False,False
CT003254,C0462,cine,Fantasy,2025-11-22 03:26:00,13.6,story,False,False
CT003255,C0252,mini,Drama,2026-08-06 18:42:47,7.4,"trending,character",False,False
CT003256,C0443,image,Fantasy,2025-11-17 09:33:56,53.3,"creative,animation,visual",False,False
CT003257,C0387,mini,Horror,2026-04-14 09:51:27,15.3,cinematic,False,False
CT003258,C0192,mini,Drama,2025-12-28 18:04:39,22.8,"ai,viral,animation",False,False
CT003259,C0237,cine,Action,2026-03-19 05:50:51,90.6,"ai,cinematic,viral",False,False
CT003260,C0153,image,Action,2026-05-23 17:21:29,96.8,"visual,character",False,False
CT003261,C0207,image,Mystery,2026-01-02 13:51:09,41.4,"visual,story,trending",False,False
CT003262,C0094,mini,Fantasy,2026-03-26 08:24:43,9.9,creative,False,False
CT003263,C0013,mini,Horror,2026-01-10 08:34:46,7.1,visual,False,False
CT003264,C0367,mini,Animation,2025-10-21 21:48:02,11.2,"viral,animation",False,True
CT003265,C0133,mini,Comedy,2026-05-19 01:15:24,24.2,"character,animation",False,False
CT003266,C0444,mini,Documentary,2025-11-25 21:37:56,18.3,"creative,cinematic",False,False
CT003267,C0187,cine,Action,2025-06-24 21:22:09,48.8,"story,viral",False,False
CT003268,C0319,image,Horror,2025-10-02 08:51:05,25.6,"visual,character,creative",False,False
CT003269,C0288,video,Sci-Fi,2026-04-01 08:28:52,131.1,"viral,ai,creative",False,False
CT003270,C0128,cine,Romance,2026-03-29 23:07:08,76.9,"trending,character,creative",True,False
CT003271,C0332,image,Fantasy,2026-02-07 00:42:03,54.4,"visual,character",True,False
CT003272,C0219,mini,Drama,2025-12-22 06:46:34,13.1,"viral,character,ai",False,False
CT003273,C0478,image,Drama,2025-10-18 20:31:20,93.8,"ai,character,viral",False,False
CT003274,C0190,mini,Fantasy,2025-06-22 10:29:35,10.1,"character,experimental,visual",False,False
CT003275,C0134,mini,Fantasy,2025-09-07 08:18:35,17.5,"character,cinematic",False,False
CT003276,C0011,mini,Documentary,2026-08-28 17:47:27,13.8,"cinematic,viral,creative",False,False
CT003277,C0273,cine,Horror,2026-06-28 23:03:00,20.9,story,False,False
CT003278,C0248,image,Fantasy,2025-07-07 03:21:16,78.7,experimental,False,False
CT003279,C0379,mini,Drama,2026-07-30 18:57:51,10.5,"cinematic,creative,experimental",False,False
CT003280,C0087,image,Romance,2026-05-19 21:48:59,43.7,"cinematic,experimental",False,False
CT003281,C0156,video,Documentary,2025-07-14 16:40:15,36.6,"visual,animation",False,False
CT003282,C0117,cine,Horror,2025-12-08 03:19:48,42.2,"viral,story,cinematic",False,False
CT003283,C0267,mini,Sci-Fi,2025-08-17 10:36:45,19.4,"story,experimental",False,False
CT003284,C0137,image,Horror,2026-04-24 12:20:28,116.3,trending,True,False
CT003285,C0209,mini,Action,2026-04-01 04:50:43,24.7,"character,ai",False,False
CT003286,C0457,mini,Sci-Fi,2025-09-08 12:33:16,17.0,"story,visual,ai",True,True
CT003287,C0197,mini,Action,2026-05-19 22:48:10,13.4,"trending,visual",False,False
CT003288,C0486,mini,Drama,2025-10-12 02:29:33,18.1,cinematic,False,False
CT003289,C0036,mini,Mystery,2026-01-11 01:13:20,8.9,"animation,story",False,False
CT003290,C0221,mini,Horror,2025-07-22 02:35:51,5.7,"character,ai,story",True,False
CT003291,C0013,mini,Romance,2026-07-28 15:54:40,10.7,visual,False,False
CT003292,C0272,image,Animation,2025-08-24 19:25:55,10.0,"creative,story,trending",False,False
CT003293,C0148,video,Documentary,2026-07-04 02:27:31,41.5,"experimental,creative",False,True
CT003294,C0093,image,Fantasy,2026-06-21 19:41:00,9.3,viral,True,False
CT003295,C0447,mini,Drama,2025-07-28 13:43:26,9.6,trending,False,False
CT003296,C0319,image,Fantasy,2025-07-22 01:08:26,86.7,"visual,character",True,False
CT003297,C0092,cine,Fantasy,2025-08-04 22:56:04,55.5,"cinematic,ai,experimental",False,False
CT003298,C0355,mini,Horror,2026-06-19 00:10:01,12.4,"story,viral,ai",False,False
CT003299,C0036,mini,Horror,2025-07-10 04:02:45,9.5,"visual,character,creative",False,False
CT003300,C0256,mini,Animation,2026-03-06 14:10:42,5.6,"trending,character",True,True
CT003301,C0311,mini,Action,2026-07-05 04:36:25,10.6,"story,cinematic",False,False
CT003302,C0067,image,Mystery,2025-10-12 23:57:23,77.6,creative,False,False
CT003303,C0478,mini,Comedy,2026-02-10 06:42:20,10.6,trending,False,False
CT003304,C0046,mini,Romance,2025-07-07 12:05:27,13.6,"trending,animation,ai",True,False
CT003305,C0029,image,Sci-Fi,2026-08-04 06:35:56,195.5,"story,ai",False,False
CT003306,C0246,image,Horror,2026-03-02 20:34:16,54.8,"character,experimental",False,False
CT003307,C0372,cine,Sci-Fi,2026-04-29 12:44:09,19.0,"cinematic,viral",False,False
CT003308,C0268,cine,Mystery,2025-09-23 09:21:03,38.7,"visual,experimental,story",False,False
CT003309,C0055,image,Romance,2026-04-30 19:00:36,31.9,"viral,story,experimental",False,False
CT003310,C0048,mini,Fantasy,2026-03-13 17:45:26,8.6,trending,False,False
CT003311,C0068,cine,Drama,2025-07-28 01:38:25,32.6,"creative,character,visual",False,False
CT003312,C0491,video,Animation,2026-02-15 21:09:15,370.7,"story,character,experimental",False,False
CT003313,C0463,image,Animation,2025-07-20 22:35:53,26.3,animation,False,True
CT003314,C0044,mini,Animation,2026-04-02 13:35:26,18.5,character,False,False
CT003315,C0351,video,Action,2026-07-30 12:23:32,378.4,visual,False,True
CT003316,C0409,mini,Mystery,2026-06-28 13:37:45,22.0,"story,ai,visual",True,False
CT003317,C0276,cine,Mystery,2026-01-07 01:35:17,67.9,"cinematic,character",False,True
CT003318,C0079,cine,Horror,2026-07-09 14:06:26,77.6,"trending,cinematic",False,False
CT003319,C0083,mini,Mystery,2026-08-28 05:32:21,20.6,"experimental,visual",True,False
CT003320,C0347,mini,Action,2025-12-25 19:11:27,10.7,animation,True,False
CT003321,C0274,cine,Fantasy,2025-10-26 07:17:22,66.6,"character,animation",False,False
CT003322,C0083,mini,Animation,2025-08-25 13:41:04,8.4,"visual,character",False,False
CT003323,C0033,mini,Comedy,2026-03-11 08:46:50,7.2,"ai,experimental",True,False
